"","ID","condition","gender","order","difficulty","falseAlarm","trial","decide","signal","humanResp","humanRT","autoResp","ACC","stimlength","A","B","C","Y_bar.jkl"
"22",38,1,1,3,1,3,60.5,2,0.5,0.441666666666667,0.638104073206633,0.525,0.775,2.4882381621785,3,3,1,0.866666666666667
"23",40,1,2,1,1,3,60.5,2,0.475,0.408333333333333,0.820023125409958,0.5,0.833333333333333,2.45273123607133,3,3,1,0.866666666666667
"24",42,1,1,2,1,3,60.5,2,0.566666666666667,0.533333333333333,0.880474617083867,0.566666666666667,0.9,2.53629624877825,3,3,1,0.866666666666667
"25",43,1,2,3,1,3,60.5,2,0.475,0.508333333333333,0.721677859624242,0.466666666666667,0.95,2.4804197774895,3,3,1,0.866666666666667
"26",44,1,1,4,1,3,60.5,2,0.55,0.508333333333333,1.38389236927145,0.525,0.725,2.51449552249017,3,3,1,0.866666666666667
"27",45,1,1,4,1,3,60.5,2,0.591666666666667,0.675,0.582884323597092,0.558333333333333,0.816666666666667,2.546983510228,3,3,1,0.866666666666667
"28",48,1,1,1,1,3,60.5,2,0.45,0.491666666666667,0.71700775822015,0.458333333333333,0.925,2.47233361658892,3,3,1,0.866666666666667
"29",50,1,1,2,1,3,60.5,2,0.475,0.475,1.04064936637879,0.475,0.883333333333333,2.50476501371183,3,3,1,0.866666666666667
"30",52,1,2,4,1,3,60.5,2,0.516666666666667,0.475,0.955877111355258,0.508333333333333,0.891666666666667,2.49044629132483,3,3,1,0.866666666666667
"31",1,2,1,1,2,3,60.5,2,0.491666666666667,0.55,0.947777293125642,0.483333333333333,0.758333333333333,2.52848973532683,3,3,2,0.764722222222222
"32",2,2,1,2,2,3,60.5,2,0.441666666666667,0.416666666666667,0.763368785381258,0.458333333333333,0.775,2.43045607101175,3,3,2,0.764722222222222
"33",6,2,1,3,2,3,60.5,2,0.516666666666667,0.55,0.644907021522592,0.508333333333333,0.766666666666667,2.5435512084105,3,3,2,0.764722222222222
"34",8,2,1,1,2,3,60.5,2,0.533333333333333,0.508333333333333,0.762542613347342,0.516666666666667,0.791666666666667,2.51342615015842,3,3,2,0.764722222222222
"35",9,2,1,1,2,3,60.5,2,0.458333333333333,0.491666666666667,1.08403119047499,0.475,0.866666666666667,2.44865290289883,3,3,2,0.764722222222222
